factp_id,time_id,match_id,player_id,club_id,country_id,apperances,goal_scored,goal_assist,total_shots,shots_on_target,fouls_made,goals_saved,goals_conceded,total_penalty,successful_penalty,salary
FP05862,T030,M02,P0078,NA,CO08,8,2,3,58,42,1,20,23,7,0,7234.42
FP05863,T031,M02,P0078,NA,CO08,8,3,4,62,38,3,11,12,6,1,7234.42
FP05864,T032,M02,P0078,NA,CO08,8,3,4,60,41,6,26,13,5,1,7234.42
FP05865,T033,M02,P0078,NA,CO08,8,5,8,61,31,7,14,28,5,3,7234.42
FP05866,T034,M02,P0078,NA,CO08,8,5,8,68,42,10,22,25,4,3,7234.42
FP05867,T035,M02,P0078,NA,CO08,8,3,3,56,32,10,28,11,1,1,7234.42
FP05868,T036,M02,P0078,NA,CO08,8,6,2,78,39,2,11,24,10,4,7234.42
FP05869,T001,M01,P0078,CL25,NA,8,8,2,50,40,3,22,10,3,3,6500
FP05870,T002,M01,P0078,CL25,NA,8,1,5,65,32,8,18,22,0,0,6500
FP05871,T003,M01,P0078,CL25,NA,8,2,7,71,36,3,30,29,3,3,6500
FP05872,T004,M01,P0078,CL25,NA,8,6,6,74,41,1,19,29,5,5,6500
FP05873,T005,M01,P0078,CL25,NA,8,2,3,58,45,5,24,28,3,3,6500
FP05874,T006,M01,P0078,CL25,NA,8,6,7,60,40,0,17,28,3,3,6500
FP05875,T007,M01,P0078,CL25,NA,8,1,3,71,47,7,19,30,5,5,6500
FP05876,T008,M01,P0078,CL25,NA,8,0,3,72,33,6,27,14,3,3,6500
FP05877,T009,M01,P0078,CL25,NA,8,8,7,57,32,2,24,26,6,6,6500
FP05878,T010,M01,P0078,CL25,NA,8,6,1,78,44,4,30,28,4,4,6500
FP05879,T011,M01,P0078,CL25,NA,8,5,6,69,34,8,16,24,9,8,6500
FP05880,T012,M01,P0078,CL25,NA,8,3,2,65,42,2,23,23,2,2,6500
FP05881,T013,M01,P0078,CL22,NA,8,8,8,77,33,9,11,13,5,3,7234.42
FP05882,T014,M01,P0078,CL22,NA,8,8,1,67,41,6,26,24,6,1,7234.42
FP05883,T015,M01,P0078,CL22,NA,8,6,7,50,44,2,12,23,5,4,7234.42
FP05884,T016,M01,P0078,CL22,NA,8,14,3,52,50,10,20,18,8,8,7234.42
FP05885,T017,M01,P0078,CL22,NA,8,6,8,62,36,5,22,15,5,5,7234.42
FP05886,T018,M01,P0078,CL22,NA,8,7,1,64,44,10,28,10,3,2,7234.42
FP05887,T019,M01,P0078,CL22,NA,8,8,2,63,40,2,19,25,4,4,7234.42
FP05888,T020,M01,P0078,CL22,NA,8,15,4,68,38,1,27,23,10,8,7234.42
FP05889,T021,M01,P0078,CL22,NA,8,9,5,67,40,0,21,13,3,3,7234.42
FP05890,T022,M01,P0078,CL22,NA,8,11,7,55,32,5,22,16,9,6,7234.42
FP05891,T023,M01,P0078,CL22,NA,8,8,5,78,33,0,24,14,5,2,7234.42
FP05892,T024,M01,P0078,CL22,NA,8,11,5,79,44,9,19,21,8,7,7234.42
FP05893,T025,M01,P0078,CL07,NA,8,4,2,52,40,3,30,19,1,0,5896.42
FP05894,T026,M01,P0078,CL07,NA,8,6,8,69,31,9,10,12,8,2,5896.42
FP05895,T027,M01,P0078,CL07,NA,8,8,8,51,40,10,21,12,10,4,5896.42
FP05896,T028,M01,P0078,CL07,NA,8,11,6,65,39,8,24,22,8,7,5896.42
FP05897,T029,M01,P0078,CL07,NA,8,10,6,77,39,9,26,27,8,6,5896.42
FP05898,T030,M01,P0078,CL07,NA,8,5,3,57,34,10,18,23,7,1,5896.42
FP05899,T031,M01,P0078,CL07,NA,8,6,8,62,49,5,29,11,2,2,5896.42
FP05900,T032,M01,P0078,CL07,NA,8,10,5,79,50,8,23,22,6,6,5896.42
FP05901,T033,M01,P0078,CL07,NA,8,4,7,80,32,6,27,23,5,0,5896.42
FP05902,T034,M01,P0078,CL07,NA,8,7,1,60,32,0,14,18,6,3,5896.42
FP05903,T035,M01,P0078,CL07,NA,8,5,8,73,34,9,10,21,1,1,5896.42
FP05904,T036,M01,P0078,CL07,NA,8,6,4,62,41,1,28,19,7,2,5896.42
FP05905,T001,M02,P0079,NA,CO02,8,8,2,78,35,7,27,24,1,1,1078.75
FP05906,T002,M02,P0079,NA,CO02,8,7,3,68,38,6,10,26,0,0,1078.75
FP05907,T003,M02,P0079,NA,CO02,8,7,4,68,41,22,23,12,0,0,1078.75
FP05908,T004,M02,P0079,NA,CO02,8,7,5,61,35,10,16,13,0,0,1078.75
FP05909,T005,M02,P0079,NA,CO02,8,11,7,51,36,7,30,14,6,4,1078.75
FP05910,T006,M02,P0079,NA,CO02,8,7,6,56,32,9,26,23,0,0,1078.75
FP05911,T007,M02,P0079,NA,CO02,8,7,4,58,47,13,17,29,0,0,1078.75
FP05912,T008,M02,P0079,NA,CO02,8,7,6,77,45,13,29,20,0,0,1078.75
FP05913,T009,M02,P0079,NA,CO02,8,7,7,50,41,6,16,24,0,0,1078.75
FP05914,T010,M02,P0079,NA,CO02,8,7,4,51,48,12,19,30,0,0,1078.75
FP05915,T011,M02,P0079,NA,CO02,8,7,1,73,37,9,15,25,0,0,1078.75
FP05916,T012,M02,P0079,NA,CO02,8,8,5,69,34,9,15,27,1,1,1078.75
FP05917,T013,M02,P0079,NA,CO02,8,6,7,59,40,7,27,18,1,0,3450
FP05918,T014,M02,P0079,NA,CO02,8,7,7,50,49,8,11,28,3,1,3450
FP05919,T015,M02,P0079,NA,CO02,8,2,2,72,44,2,14,13,1,0,3450
FP05920,T016,M02,P0079,NA,CO02,8,3,3,75,33,3,10,16,2,1,3450
FP05921,T017,M02,P0079,NA,CO02,8,5,1,53,43,5,20,18,4,3,3450
FP05922,T018,M02,P0079,NA,CO02,8,2,8,70,42,7,16,16,4,0,3450
FP05923,T019,M02,P0079,NA,CO02,8,6,2,63,42,7,16,28,5,4,3450
FP05924,T020,M02,P0079,NA,CO02,8,3,2,63,31,2,19,27,2,1,3450
FP05925,T021,M02,P0079,NA,CO02,8,4,2,72,44,4,13,15,3,2,3450
FP05926,T022,M02,P0079,NA,CO02,8,3,2,71,47,2,13,29,2,1,3450
FP05927,T023,M02,P0079,NA,CO02,8,4,8,69,50,10,23,15,3,2,3450
FP05928,T024,M02,P0079,NA,CO02,8,3,7,58,32,7,19,19,3,1,3450
FP05929,T025,M02,P0079,NA,CO02,8,6,5,52,32,9,14,25,9,4,6078.75
FP05930,T026,M02,P0079,NA,CO02,8,4,4,75,31,10,26,24,4,2,6078.75
FP05931,T027,M02,P0079,NA,CO02,8,5,1,80,39,4,28,22,4,3,6078.75
FP05932,T028,M02,P0079,NA,CO02,8,5,6,63,35,3,27,19,5,3,6078.75
FP05933,T029,M02,P0079,NA,CO02,8,3,8,64,37,8,26,20,4,1,6078.75
FP05934,T030,M02,P0079,NA,CO02,8,3,7,77,37,8,21,11,7,1,6078.75
FP05935,T031,M02,P0079,NA,CO02,8,4,4,54,45,10,29,23,5,2,6078.75
FP05936,T032,M02,P0079,NA,CO02,8,5,3,52,36,1,17,25,3,3,6078.75
FP05937,T033,M02,P0079,NA,CO02,8,8,4,69,43,4,14,27,10,6,6078.75
FP05938,T034,M02,P0079,NA,CO02,8,8,5,62,40,4,29,17,8,6,6078.75
FP05939,T035,M02,P0079,NA,CO02,8,4,3,53,34,3,27,29,2,2,6078.75
FP05940,T036,M02,P0079,NA,CO02,8,2,3,55,36,1,12,13,4,0,6078.75
FP05941,T001,M01,P0079,CL30,NA,8,2,2,71,50,2,21,14,1,0,3450
FP05942,T002,M01,P0079,CL30,NA,8,2,6,72,33,10,23,16,2,2,3450
FP05943,T003,M01,P0079,CL30,NA,8,1,6,51,34,8,26,14,4,4,3450
FP05944,T004,M01,P0079,CL30,NA,8,8,6,74,34,5,12,20,1,1,3450
FP05945,T005,M01,P0079,CL30,NA,8,2,8,70,30,8,25,25,3,3,3450
FP05946,T006,M01,P0079,CL30,NA,8,8,4,55,48,7,15,23,7,6,3450
FP05947,T007,M01,P0079,CL30,NA,8,2,2,77,47,6,18,18,9,7,3450
FP05948,T008,M01,P0079,CL30,NA,8,8,7,70,37,2,25,27,6,6,3450
FP05949,T009,M01,P0079,CL30,NA,8,2,7,62,41,5,13,25,7,6,3450
FP05950,T010,M01,P0079,CL30,NA,8,3,5,57,49,1,24,21,2,0,3450
FP05951,T011,M01,P0079,CL30,NA,8,0,3,70,33,10,20,29,8,7,3450
FP05952,T012,M01,P0079,CL30,NA,8,7,8,68,46,4,10,20,6,6,3450
FP05953,T013,M01,P0079,CL17,NA,8,10,1,52,49,5,27,30,9,4,6078.75
FP05954,T014,M01,P0079,CL17,NA,8,6,1,68,41,5,27,14,4,0,6078.75
FP05955,T015,M01,P0079,CL17,NA,8,11,4,51,45,9,16,24,9,6,6078.75
FP05956,T016,M01,P0079,CL17,NA,8,15,3,50,32,5,16,21,10,6,6078.75
FP05957,T017,M01,P0079,CL17,NA,8,7,7,62,35,7,19,25,5,2,6078.75
FP05958,T018,M01,P0079,CL17,NA,8,9,3,64,49,2,13,15,8,7,6078.75
FP05959,T019,M01,P0079,CL17,NA,8,10,4,73,39,7,26,19,8,5,6078.75
FP05960,T020,M01,P0079,CL17,NA,8,11,8,68,40,4,19,24,9,3,6078.75
FP05961,T021,M01,P0079,CL17,NA,8,9,7,65,32,8,30,29,7,4,6078.75
FP05962,T022,M01,P0079,CL17,NA,8,11,5,79,33,4,21,12,9,2,6078.75
FP05963,T023,M01,P0079,CL17,NA,8,6,5,69,30,0,27,29,4,2,6078.75
FP05964,T024,M01,P0079,CL17,NA,8,9,8,61,35,7,27,27,6,4,6078.75
FP05965,T025,M01,P0079,CL15,NA,8,10,4,74,33,10,20,23,6,6,1078.75
FP05966,T026,M01,P0079,CL15,NA,8,6,7,51,49,4,21,16,2,2,1078.75
FP05967,T027,M01,P0079,CL15,NA,8,10,6,63,39,8,19,17,9,6,1078.75
FP05968,T028,M01,P0079,CL15,NA,8,6,5,65,50,4,26,22,2,2,1078.75
FP05969,T029,M01,P0079,CL15,NA,8,6,8,60,33,3,23,10,2,2,1078.75
FP05970,T030,M01,P0079,CL15,NA,8,7,6,77,35,2,14,30,4,3,1078.75
FP05971,T031,M01,P0079,CL15,NA,8,5,4,71,41,8,18,12,8,1,1078.75
FP05972,T032,M01,P0079,CL15,NA,8,11,2,53,47,10,18,11,10,7,1078.75
FP05973,T033,M01,P0079,CL15,NA,8,13,5,78,34,8,16,18,10,9,1078.75
FP05974,T034,M01,P0079,CL15,NA,8,5,1,74,34,3,14,15,2,1,1078.75
FP05975,T035,M01,P0079,CL15,NA,8,6,7,68,31,2,13,30,6,2,1078.75
FP05976,T036,M01,P0079,CL15,NA,8,4,6,62,39,10,21,10,4,0,1078.75
FP05977,T001,M02,P0080,NA,CO09,8,7,3,66,30,6,29,24,0,0,12905.25
FP05978,T002,M02,P0080,NA,CO09,8,7,5,76,45,5,24,30,0,0,12905.25
FP05979,T003,M02,P0080,NA,CO09,8,7,1,70,44,7,28,18,0,0,12905.25
FP05980,T004,M02,P0080,NA,CO09,8,7,8,71,44,12,29,30,0,0,12905.25
FP05981,T005,M02,P0080,NA,CO09,8,7,1,52,45,14,15,10,0,0,12905.25
FP05982,T006,M02,P0080,NA,CO09,8,7,8,56,45,6,20,11,0,0,12905.25
FP05983,T007,M02,P0080,NA,CO09,8,7,8,79,45,9,18,12,0,0,12905.25
FP05984,T008,M02,P0080,NA,CO09,8,7,7,53,44,11,27,10,0,0,12905.25
FP05985,T009,M02,P0080,NA,CO09,8,9,3,73,36,8,24,29,2,2,12905.25
FP05986,T010,M02,P0080,NA,CO09,8,8,4,71,33,22,19,22,1,1,12905.25
FP05987,T011,M02,P0080,NA,CO09,8,7,8,55,38,12,12,25,0,0,12905.25
FP05988,T012,M02,P0080,NA,CO09,8,8,1,63,47,5,21,13,2,1,12905.25
FP05989,T013,M02,P0080,NA,CO09,8,8,5,61,42,7,21,28,2,1,12435
FP05990,T014,M02,P0080,NA,CO09,8,4,1,76,39,2,23,18,3,2,12435
FP05991,T015,M02,P0080,NA,CO09,8,4,2,64,50,0,25,10,5,2,12435
FP05992,T016,M02,P0080,NA,CO09,8,3,8,79,41,5,28,18,2,1,12435
FP05993,T017,M02,P0080,NA,CO09,8,4,6,77,40,1,23,17,3,2,12435
FP05994,T018,M02,P0080,NA,CO09,8,4,1,67,33,5,27,26,3,2,12435
FP05995,T019,M02,P0080,NA,CO09,8,3,1,64,38,7,23,26,5,1,12435
FP05996,T020,M02,P0080,NA,CO09,8,4,4,74,45,5,23,28,3,2,12435
FP05997,T021,M02,P0080,NA,CO09,8,5,1,63,49,2,25,23,4,3,12435
FP05998,T022,M02,P0080,NA,CO09,8,3,7,56,44,0,19,24,2,1,12435
FP05999,T023,M02,P0080,NA,CO09,8,2,1,67,34,6,10,19,1,0,12435
FP06000,T024,M02,P0080,NA,CO09,8,6,3,54,37,7,23,23,5,4,12435
FP06001,T025,M02,P0080,NA,CO09,8,4,1,59,41,8,29,15,7,2,14755.25
FP06002,T026,M02,P0080,NA,CO09,8,6,8,63,30,1,25,12,4,4,14755.25
FP06003,T027,M02,P0080,NA,CO09,8,6,3,62,37,8,26,28,4,4,14755.25
FP06004,T028,M02,P0080,NA,CO09,8,2,2,67,45,6,20,22,5,0,14755.25
FP06005,T029,M02,P0080,NA,CO09,8,9,7,65,47,1,27,23,9,7,14755.25
FP06006,T030,M02,P0080,NA,CO09,8,4,2,50,50,8,24,14,3,2,14755.25
FP06007,T031,M02,P0080,NA,CO09,8,5,6,76,33,5,17,30,10,3,14755.25
FP06008,T032,M02,P0080,NA,CO09,8,8,2,76,46,5,16,15,10,6,14755.25
FP06009,T033,M02,P0080,NA,CO09,8,5,1,66,50,9,11,10,6,3,14755.25
FP06010,T034,M02,P0080,NA,CO09,8,6,2,59,31,2,30,23,5,4,14755.25
FP06011,T035,M02,P0080,NA,CO09,8,2,7,77,38,10,14,26,6,0,14755.25
FP06012,T036,M02,P0080,NA,CO09,8,4,5,74,44,7,10,11,3,2,14755.25
FP06013,T001,M01,P0080,CL27,NA,8,7,3,69,36,7,25,19,5,4,12435
FP06014,T002,M01,P0080,CL27,NA,8,2,6,65,35,8,22,24,6,4,12435
FP06015,T003,M01,P0080,CL27,NA,8,1,6,76,46,1,10,16,3,3,12435
FP06016,T004,M01,P0080,CL27,NA,8,7,6,74,30,1,23,12,2,2,12435
FP06017,T005,M01,P0080,CL27,NA,8,6,4,51,30,6,12,23,1,1,12435
FP06018,T006,M01,P0080,CL27,NA,8,3,1,61,31,5,11,26,0,0,12435
FP06019,T007,M01,P0080,CL27,NA,8,4,5,62,44,8,17,11,1,1,12435
FP06020,T008,M01,P0080,CL27,NA,8,1,8,52,40,5,14,21,2,2,12435
FP06021,T009,M01,P0080,CL27,NA,8,5,8,78,38,4,24,23,8,4,12435
FP06022,T010,M01,P0080,CL27,NA,8,7,3,53,49,1,19,10,2,1,12435
FP06023,T011,M01,P0080,CL27,NA,8,3,5,77,42,4,30,11,0,0,12435
FP06024,T012,M01,P0080,CL27,NA,8,7,1,75,34,1,16,28,8,7,12435
FP06025,T013,M01,P0080,CL26,NA,8,8,8,75,38,1,28,20,3,3,14755.25
FP06026,T014,M01,P0080,CL26,NA,8,4,3,77,37,7,11,25,1,0,14755.25
FP06027,T015,M01,P0080,CL26,NA,8,4,7,78,35,7,29,17,2,1,14755.25
FP06028,T016,M01,P0080,CL26,NA,8,9,1,62,47,5,28,22,4,2,14755.25
FP06029,T017,M01,P0080,CL26,NA,8,11,1,51,32,10,29,22,9,6,14755.25
FP06030,T018,M01,P0080,CL26,NA,8,6,2,80,40,3,18,22,4,3,14755.25
FP06031,T019,M01,P0080,CL26,NA,8,6,3,65,35,8,27,30,3,2,14755.25
FP06032,T020,M01,P0080,CL26,NA,8,9,4,69,41,4,30,15,6,5,14755.25
FP06033,T021,M01,P0080,CL26,NA,8,9,6,60,40,9,26,21,5,1,14755.25
FP06034,T022,M01,P0080,CL26,NA,8,9,7,59,39,10,13,13,6,6,14755.25
FP06035,T023,M01,P0080,CL26,NA,8,14,5,50,30,7,29,16,11,8,14755.25
FP06036,T024,M01,P0080,CL26,NA,8,11,1,80,40,3,13,19,8,6,14755.25
FP06037,T025,M01,P0080,CL08,NA,8,6,1,69,47,5,21,24,2,2,12905.25
FP06038,T026,M01,P0080,CL08,NA,8,6,5,62,36,10,28,12,10,2,12905.25
FP06039,T027,M01,P0080,CL08,NA,8,6,5,62,30,6,26,27,2,2,12905.25
FP06040,T028,M01,P0080,CL08,NA,8,7,4,71,40,8,27,14,8,3,12905.25
FP06041,T029,M01,P0080,CL08,NA,8,9,2,71,39,5,24,21,9,5,12905.25
FP06042,T030,M01,P0080,CL08,NA,8,5,7,70,39,4,29,21,1,1,12905.25
FP06043,T031,M01,P0080,CL08,NA,8,8,7,67,31,8,11,14,5,4,12905.25
FP06044,T032,M01,P0080,CL08,NA,8,5,8,76,30,3,16,20,8,1,12905.25
FP06045,T033,M01,P0080,CL08,NA,8,4,8,52,35,10,16,19,7,0,12905.25
FP06046,T034,M01,P0080,CL08,NA,8,4,7,74,33,4,30,16,3,0,12905.25
FP06047,T035,M01,P0080,CL08,NA,8,5,1,79,35,9,24,17,5,1,12905.25
FP06048,T036,M01,P0080,CL08,NA,8,6,8,55,41,9,12,26,2,2,12905.25
FP06049,T001,M02,P0081,NA,CO04,8,7,4,79,31,10,16,10,2,0,16405.37
FP06050,T002,M02,P0081,NA,CO04,8,7,8,78,37,14,25,27,0,0,16405.37
FP06051,T003,M02,P0081,NA,CO04,8,7,7,76,34,15,28,13,0,0,16405.37
FP06052,T004,M02,P0081,NA,CO04,8,7,1,65,44,7,17,30,0,0,16405.37
FP06053,T005,M02,P0081,NA,CO04,8,9,2,78,31,7,30,15,4,2,16405.37
FP06054,T006,M02,P0081,NA,CO04,8,7,2,50,42,5,29,26,0,0,16405.37
FP06055,T007,M02,P0081,NA,CO04,8,7,3,51,31,12,30,18,0,0,16405.37
FP06056,T008,M02,P0081,NA,CO04,8,7,2,63,35,8,23,24,0,0,16405.37
FP06057,T009,M02,P0081,NA,CO04,8,7,4,67,43,9,17,10,0,0,16405.37
FP06058,T010,M02,P0081,NA,CO04,8,7,3,71,32,13,17,13,0,0,16405.37
FP06059,T011,M02,P0081,NA,CO04,8,7,8,69,42,8,13,17,0,0,16405.37
FP06060,T012,M02,P0081,NA,CO04,8,7,3,65,45,12,11,20,0,0,16405.37
FP06061,T013,M02,P0081,NA,CO04,8,9,3,53,49,6,17,14,3,2,10000
FP06062,T014,M02,P0081,NA,CO04,8,4,7,78,44,10,11,21,5,2,10000
FP06063,T015,M02,P0081,NA,CO04,8,5,2,56,38,0,14,23,5,3,10000
FP06064,T016,M02,P0081,NA,CO04,8,3,5,61,44,5,18,29,5,1,10000
FP06065,T017,M02,P0081,NA,CO04,8,4,4,55,30,6,29,19,4,2,10000
FP06066,T018,M02,P0081,NA,CO04,8,4,6,77,50,5,16,29,4,2,10000
FP06067,T019,M02,P0081,NA,CO04,8,4,6,75,40,4,14,21,4,2,10000
FP06068,T020,M02,P0081,NA,CO04,8,4,2,67,36,10,22,22,3,2,10000
FP06069,T021,M02,P0081,NA,CO04,8,3,6,62,34,9,29,25,2,1,10000
FP06070,T022,M02,P0081,NA,CO04,8,4,4,63,49,8,21,30,3,2,10000
FP06071,T023,M02,P0081,NA,CO04,8,4,6,51,33,5,25,13,5,2,10000
FP06072,T024,M02,P0081,NA,CO04,8,4,4,70,47,6,19,12,3,2,10000
FP06073,T025,M02,P0081,NA,CO04,8,6,3,66,50,5,26,17,6,4,14500.37
FP06074,T026,M02,P0081,NA,CO04,8,6,5,71,45,10,20,17,9,4,14500.37
FP06075,T027,M02,P0081,NA,CO04,8,5,2,79,37,2,23,25,5,3,14500.37
FP06076,T028,M02,P0081,NA,CO04,8,9,1,76,49,1,15,11,7,7,14500.37
FP06077,T029,M02,P0081,NA,CO04,8,5,4,65,40,9,22,16,5,3,14500.37
FP06078,T030,M02,P0081,NA,CO04,8,8,4,67,42,0,11,15,7,6,14500.37
FP06079,T031,M02,P0081,NA,CO04,8,4,3,72,35,5,29,18,2,2,14500.37
FP06080,T032,M02,P0081,NA,CO04,8,2,5,63,50,9,24,23,1,0,14500.37
FP06081,T033,M02,P0081,NA,CO04,8,2,8,67,45,0,10,11,1,0,14500.37
FP06082,T034,M02,P0081,NA,CO04,8,3,8,73,41,2,25,14,10,1,14500.37
FP06083,T035,M02,P0081,NA,CO04,8,5,3,61,39,8,18,21,10,3,14500.37
FP06084,T036,M02,P0081,NA,CO04,8,2,1,70,33,8,29,24,1,0,14500.37
FP06085,T001,M01,P0081,CL06,NA,8,6,7,74,42,7,19,17,0,0,10000
FP06086,T002,M01,P0081,CL06,NA,8,3,6,53,39,3,29,13,5,5,10000
FP06087,T003,M01,P0081,CL06,NA,8,6,2,74,35,5,11,28,1,1,10000
FP06088,T004,M01,P0081,CL06,NA,8,6,3,65,39,2,13,10,4,3,10000
FP06089,T005,M01,P0081,CL06,NA,8,0,8,70,47,7,12,26,0,0,10000
FP06090,T006,M01,P0081,CL06,NA,8,0,1,61,43,8,27,24,9,6,10000
FP06091,T007,M01,P0081,CL06,NA,8,7,2,57,33,10,26,23,2,2,10000
FP06092,T008,M01,P0081,CL06,NA,8,0,2,79,31,1,26,17,5,5,10000
FP06093,T009,M01,P0081,CL06,NA,8,1,7,63,41,2,23,24,1,1,10000
FP06094,T010,M01,P0081,CL06,NA,8,4,6,78,34,8,17,23,10,10,10000
FP06095,T011,M01,P0081,CL06,NA,8,1,7,72,42,2,18,28,0,0,10000
FP06096,T012,M01,P0081,CL06,NA,8,2,4,78,47,0,23,18,3,3,10000
FP06097,T013,M01,P0081,CL06,NA,8,10,7,66,47,2,23,25,8,6,14500.37
FP06098,T014,M01,P0081,CL06,NA,8,3,6,71,42,5,15,26,0,0,14500.37
FP06099,T015,M01,P0081,CL06,NA,8,15,7,77,50,7,26,18,9,1,14500.37
FP06100,T016,M01,P0081,CL06,NA,8,15,5,73,41,3,18,27,10,6,14500.37
FP06101,T017,M01,P0081,CL06,NA,8,12,7,64,40,10,19,14,8,3,14500.37
FP06102,T018,M01,P0081,CL06,NA,8,8,5,54,42,7,17,18,3,3,14500.37
FP06103,T019,M01,P0081,CL06,NA,8,19,6,52,39,8,25,24,11,9,14500.37
FP06104,T020,M01,P0081,CL06,NA,8,9,7,57,35,3,18,28,7,4,14500.37
FP06105,T021,M01,P0081,CL06,NA,8,12,4,75,48,7,17,25,10,1,14500.37
FP06106,T022,M01,P0081,CL06,NA,8,12,2,73,49,0,22,21,8,3,14500.37
FP06107,T023,M01,P0081,CL06,NA,8,10,2,73,36,2,28,28,7,4,14500.37
FP06108,T024,M01,P0081,CL06,NA,8,12,1,61,50,10,15,15,9,7,14500.37
FP06109,T025,M01,P0081,CL17,NA,8,12,7,70,35,3,18,15,8,8,16405.37
FP06110,T026,M01,P0081,CL17,NA,8,5,6,54,38,3,29,15,5,1,16405.37
FP06111,T027,M01,P0081,CL17,NA,8,6,3,70,45,0,10,23,2,2,16405.37
FP06112,T028,M01,P0081,CL17,NA,8,9,2,72,47,7,17,18,6,5,16405.37
FP06113,T029,M01,P0081,CL17,NA,8,8,4,50,46,7,11,30,6,4,16405.37
FP06114,T030,M01,P0081,CL17,NA,8,5,8,70,45,4,22,20,8,1,16405.37
FP06115,T031,M01,P0081,CL17,NA,8,9,1,55,34,3,25,17,8,5,16405.37
FP06116,T032,M01,P0081,CL17,NA,8,6,7,62,34,8,12,30,6,2,16405.37
FP06117,T033,M01,P0081,CL17,NA,8,9,5,80,38,2,20,12,5,5,16405.37
FP06118,T034,M01,P0081,CL17,NA,8,4,8,56,38,8,19,14,1,0,16405.37
FP06119,T035,M01,P0081,CL17,NA,8,8,4,60,49,8,26,12,9,4,16405.37
FP06120,T036,M01,P0081,CL17,NA,8,5,8,80,44,6,23,23,5,1,16405.37
FP06121,T001,M02,P0082,NA,CO02,8,7,4,55,30,8,24,21,0,0,4893.17
FP06122,T002,M02,P0082,NA,CO02,8,9,6,69,44,7,29,24,4,2,4893.17
FP06123,T003,M02,P0082,NA,CO02,8,7,7,78,30,8,20,12,0,0,4893.17
FP06124,T004,M02,P0082,NA,CO02,8,7,4,70,49,6,11,29,0,0,4893.17
FP06125,T005,M02,P0082,NA,CO02,8,7,6,79,38,4,13,10,0,0,4893.17
FP06126,T006,M02,P0082,NA,CO02,8,7,2,52,30,11,21,11,0,0,4893.17
FP06127,T007,M02,P0082,NA,CO02,8,7,5,67,47,12,11,30,0,0,4893.17
FP06128,T008,M02,P0082,NA,CO02,8,9,1,64,34,9,12,17,4,2,4893.17
FP06129,T009,M02,P0082,NA,CO02,8,7,1,77,35,9,19,14,0,0,4893.17
FP06130,T010,M02,P0082,NA,CO02,8,11,2,54,48,6,16,14,5,4,4893.17
FP06131,T011,M02,P0082,NA,CO02,8,11,6,62,31,12,14,30,4,4,4893.17
FP06132,T012,M02,P0082,NA,CO02,8,7,3,59,37,14,18,15,0,0,4893.17
FP06133,T013,M02,P0082,NA,CO02,8,7,4,67,35,10,26,17,3,1,6500
FP06134,T014,M02,P0082,NA,CO02,8,6,4,77,31,5,20,27,4,3,6500
FP06135,T015,M02,P0082,NA,CO02,8,6,2,78,35,2,10,19,5,4,6500
FP06136,T016,M02,P0082,NA,CO02,8,4,4,75,39,5,16,10,3,2,6500
FP06137,T017,M02,P0082,NA,CO02,8,2,7,70,31,6,11,26,4,0,6500
FP06138,T018,M02,P0082,NA,CO02,8,3,1,50,44,10,24,11,4,1,6500
FP06139,T019,M02,P0082,NA,CO02,8,4,7,75,50,9,30,29,5,2,6500
FP06140,T020,M02,P0082,NA,CO02,8,4,4,52,34,4,22,18,5,2,6500
FP06141,T021,M02,P0082,NA,CO02,8,2,1,73,31,6,12,15,1,0,6500
FP06142,T022,M02,P0082,NA,CO02,8,2,5,53,49,7,25,13,2,0,6500
FP06143,T023,M02,P0082,NA,CO02,8,3,8,56,45,7,19,19,2,1,6500
FP06144,T024,M02,P0082,NA,CO02,8,3,1,63,45,8,29,30,1,1,6500
FP06145,T025,M02,P0082,NA,CO02,8,3,8,68,41,9,24,12,2,1,5690.17
FP06146,T026,M02,P0082,NA,CO02,8,10,8,50,31,0,17,19,8,8,5690.17
FP06147,T027,M02,P0082,NA,CO02,8,6,5,57,35,5,18,19,10,4,5690.17
FP06148,T028,M02,P0082,NA,CO02,8,5,3,70,40,7,24,24,7,3,5690.17
FP06149,T029,M02,P0082,NA,CO02,8,2,5,70,33,4,15,14,1,0,5690.17
FP06150,T030,M02,P0082,NA,CO02,8,4,3,77,46,3,12,13,4,2,5690.17
FP06151,T031,M02,P0082,NA,CO02,8,5,4,58,35,7,22,15,7,3,5690.17
FP06152,T032,M02,P0082,NA,CO02,8,7,3,52,34,0,22,23,9,5,5690.17
FP06153,T033,M02,P0082,NA,CO02,8,5,6,65,34,6,17,18,10,3,5690.17
FP06154,T034,M02,P0082,NA,CO02,8,2,3,65,34,3,17,28,3,0,5690.17
FP06155,T035,M02,P0082,NA,CO02,8,3,1,72,32,7,25,25,5,1,5690.17
FP06156,T036,M02,P0082,NA,CO02,8,4,8,80,38,2,13,10,3,2,5690.17
FP06157,T001,M01,P0082,CL16,NA,8,4,5,77,37,10,25,25,2,1,6500
FP06158,T002,M01,P0082,CL16,NA,8,1,5,78,48,10,24,30,1,1,6500
FP06159,T003,M01,P0082,CL16,NA,8,5,5,74,48,8,12,11,3,3,6500
FP06160,T004,M01,P0082,CL16,NA,8,7,8,61,30,9,17,12,2,2,6500
FP06161,T005,M01,P0082,CL16,NA,8,6,4,78,38,2,18,20,0,0,6500
